PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu)
54372.0,33548.0,20824,1.0,7,Small- and Mid-Sized Office,Office,54372.0,3,EAST,47.60663,-122.32526,1970,1403820.0
47699.0,47699.0,0,1.0,1,Other,Museum,47000.0,3,EAST,47.60709,-122.32416,1951,14524386.0
224864.625,196071.25,0,1.0,0,Medical Office,Medical Office,192159.375,3,EAST,47.60862,-122.32372,1945,16336999.203125
21282.0,21282.0,0,1.0,3,Small- and Mid-Sized Office,Office,19658.0,3,EAST,47.60819,-122.32282,1956,1245923.75
41022.0,41022.0,0,1.0,2,Other,Other,41022.0,2,SOUTHEAST,47.54563,-122.27616,1921,3787648.25
28109.0,28109.0,0,1.0,2,Other,Other,28109.0,1,DELRIDGE,47.57058,-122.35626,1966,3612526.75
33580.0,20590.0,12990,1.0,3,Small- and Mid-Sized Office,Office,20590.0,5,NORTH,47.72986,-122.29278,1985,409578.4063
21936.0,21936.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21936.0,5,NORTH,47.72051,-122.30103,1977,113130.0
30160.0,30160.0,0,1.0,1,Other,Other,30139.0,5,NORTH,47.72083,-122.29979,1969,1045838.5
111137.0,111137.0,0,1.0,11,Mixed Use Property,Office,42939.0,7,DOWNTOWN,47.61056,-122.33661,1909,9546165.0
40189.0,40189.0,0,1.0,1,Other,Other - Utility,28347.0,1,Delridge,47.56319,-122.35067,1997,1509292.0
66484.0,66484.0,0,1.0,2,Small- and Mid-Sized Office,Office,49334.0,1,DELRIDGE,47.56877,-122.36369,1988,3046543.0
25151.0,25151.0,0,1.0,3,Small- and Mid-Sized Office,Office,24155.0,3,EAST,47.60789,-122.32249,1959,1356874.75
35770.0,35770.0,0,1.0,6,Hotel,Hotel,35770.0,3,EAST,47.60958,-122.32646,1928,2640980.25
48006.0,48006.0,0,1.0,9,Hotel,Hotel,48006.0,3,EAST,47.60981,-122.32687,1928,3239754.0
29631.0,29631.0,0,1.0,2,Mixed Use Property,Supermarket/Grocery Store,16000.0,2,DOWNTOWN,47.59949,-122.31851,1960,5144392.0
23472.0,23472.0,0,1.0,2,Small- and Mid-Sized Office,Office,20695.0,2,DOWNTOWN,47.59727,-122.32196,1989,1625308.625
21315.0,21315.0,0,1.0,2,Small- and Mid-Sized Office,Office,20424.0,2,GREATER DUWAMISH,47.5956,-122.32292,1973,2796425.0
57110.0,41298.0,15812,1.0,4,Small- and Mid-Sized Office,Office,36867.0,7,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1984,2190460.0
34030.0,34030.0,0,1.0,3,Small- and Mid-Sized Office,Office,34030.0,7,DOWNTOWN,47.61833,-122.35871,1979,1748629.875
20398.0,20398.0,0,1.0,2,Restaurant,Restaurant,19232.0,1,SOUTHWEST,47.58654,-122.37644,1902,9313513.0
41308.0,41308.0,0,1.0,1,Distribution Center,Distribution Center,41308.0,2,GREATER DUWAMISH,47.5746,-122.32637,1952,1642471.5
43878.0,43878.0,0,1.0,3,Mixed Use Property,Multifamily Housing,12000.0,7,DOWNTOWN,47.60195,-122.33516,1913,769771.3125
34976.0,34976.0,0,1.0,3,Other,Performing Arts,34976.0,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1912,873711.125
38255.0,38255.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,38255.0,7,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1957,985401.8125
224864.625,196071.25,0,23.0,1,Other,Other,192159.375,7,MAGNOLIA / QUEEN ANNE,47.65561,-122.38063,1955,16336999.203125
48924.0,48924.0,0,1.0,3,Small- and Mid-Sized Office,Office,31325.0,6,LAKE UNION,47.65103,-122.35541,1989,2282551.25
50333.0,32297.0,18036,1.0,4,Small- and Mid-Sized Office,Office,50333.0,4,LAKE UNION,47.64168,-122.32562,1959,1602084.375
57432.0,35526.0,21906,1.0,4,Small- and Mid-Sized Office,Office,34160.0,4,LAKE UNION,47.6404,-122.32553,1986,2520483.25
25912.0,17956.0,7956,1.0,3,Small- and Mid-Sized Office,Office,17332.0,4,LAKE UNION,47.63995,-122.32557,1969,666740.3125
57132.0,35224.0,21908,1.0,3,Small- and Mid-Sized Office,Office,33705.0,4,LAKE UNION,47.64113,-122.32625,2000,1994967.75
24224.0,24224.0,0,1.0,2,Worship Facility,Worship Facility,24224.0,1,DELRIDGE,47.52172,-122.35487,1957,968026.3125
23706.0,23706.0,0,1.0,1,Worship Facility,Worship Facility,23706.0,1,DELRIDGE,47.51989,-122.35489,1963,400770.9063
31900.0,31900.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,28000.0,2,GREATER DUWAMISH,47.5465,-122.31704,1963,1964681.25
49066.0,49066.0,0,1.0,1,Other,Social/Meeting Hall,49000.0,1,SOUTHWEST,47.5219,-122.38787,1917,3835202.0
30740.0,30740.0,0,1.0,3,Worship Facility,Worship Facility,28293.0,1,SOUTHWEST,47.52097,-122.38688,1952,1686262.25
67450.0,67450.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,42760.0,2,SOUTHEAST,47.52262,-122.26922,1959,2842819.5
46970.0,46970.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,46970.0,7,MAGNOLIA / QUEEN ANNE,47.65649,-122.37507,1948,882896.5
47554.0,47554.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,18133.0,7,MAGNOLIA / QUEEN ANNE,47.6331,-122.37582,1931,1035554.688
43016.0,37616.0,5400,1.0,2,Small- and Mid-Sized Office,Office,43016.0,7,MAGNOLIA / QUEEN ANNE,47.63063,-122.37428,1979,1234095.5
24196.0,24196.0,0,1.0,1,Mixed Use Property,Other,8711.0,7,MAGNOLIA / QUEEN ANNE,47.63034,-122.37412,1931,1055033.0
20671.0,20671.0,0,1.0,2,Small- and Mid-Sized Office,Office,20671.0,7,MAGNOLIA / QUEEN ANNE,47.63128,-122.37387,1940,638507.125
21600.0,21600.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21600.0,2,GREATER DUWAMISH,47.58065,-122.33356,1927,499828.5938
35844.0,35844.0,0,1.0,1,Worship Facility,Worship Facility,35844.0,1,SOUTHWEST,47.50959,-122.37417,1977,866126.375
31774.0,31774.0,0,1.0,3,Small- and Mid-Sized Office,Office,19896.0,4,LAKE UNION,47.66116,-122.34172,1916,1639136.25
26094.0,26094.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,26094.0,2,GREATER DUWAMISH,47.56121,-122.33872,1953,709990.8125
23687.0,23687.0,0,1.0,2,Small- and Mid-Sized Office,Office,23687.0,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1084553.75
24221.0,24221.0,0,1.0,2,Small- and Mid-Sized Office,Office,24221.0,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1435562.75
71919.0,57836.0,14083,1.0,2,Mixed Use Property,Office,34550.0,7,DOWNTOWN,47.60546,-122.34091,1900,5381105.0
32027.0,32027.0,0,1.0,2,Small- and Mid-Sized Office,Office,17526.0,7,DOWNTOWN,47.60546,-122.34091,1900,3999505.25
32160.0,32160.0,0,1.0,3,Small- and Mid-Sized Office,Office,35693.0,7,DOWNTOWN,47.6032,-122.33663,1906,2805826.0
47836.0,40264.0,7572,1.0,3,Other,Other - Lodging/Residential,43336.0,2,GREATER DUWAMISH,47.59549,-122.32538,1992,3540225.75
34425.0,34425.0,0,1.0,3,Small- and Mid-Sized Office,Office,34425.0,2,GREATER DUWAMISH,47.58802,-122.32111,1914,2018385.75
40304.0,28304.0,12000,1.0,3,Medical Office,Medical Office,20106.0,1,SOUTHWEST,47.57296,-122.38643,1984,1961581.5
29619.0,29619.0,0,1.0,1,Distribution Center,Distribution Center,15000.0,1,GREATER DUWAMISH,47.52878,-122.32771,1990,1280263.75
21592.0,21592.0,0,1.0,2,K-12 School,K-12 School,20700.0,3,CENTRAL,47.59692,-122.30601,1922,1431784.0
23923.0,23923.0,0,1.0,2,K-12 School,K-12 School,23923.0,5,NORTH,47.69061,-122.31992,1931,805643.5
25200.0,25200.0,0,1.0,3,Small- and Mid-Sized Office,Office,16000.0,3,CENTRAL,47.59976,-122.31441,1907,1748444.25
28296.0,28296.0,0,1.0,2,Small- and Mid-Sized Office,Office,26899.0,3,CENTRAL,47.59693,-122.31124,1963,1328461.25
31357.0,31357.0,0,1.0,3,Small- and Mid-Sized Office,Office,25500.0,3,CENTRAL,47.61744,-122.30514,1999,1965075.625
160000.0,160000.0,0,1.0,1,Distribution Center,Distribution Center,160000.0,2,GREATER DUWAMISH,47.55945,-122.33601,1968,1157976.5
53550.0,53550.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,53550.0,2,GREATER DUWAMISH,47.55601,-122.33627,1960,4590246.5
38412.0,38412.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,32000.0,2,GREATER DUWAMISH,47.55716,-122.33744,1924,1628540.0
25881.0,25881.0,0,1.0,1,Self-Storage Facility,Self-Storage Facility,25881.0,2,GREATER DUWAMISH,47.55662,-122.33728,1930,545426.375
24291.0,24291.0,0,1.0,1,Small- and Mid-Sized Office,Office,24023.0,2,GREATER DUWAMISH,47.55498,-122.32497,1953,655422.375
36544.0,36544.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,36544.0,2,GREATER DUWAMISH,47.55458,-122.32639,1966,1269847.75
20796.0,20796.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,20796.0,2,GREATER DUWAMISH,47.58387,-122.32092,1949,1324092.125
21349.0,21349.0,0,1.0,1,Distribution Center,Distribution Center,13000.0,2,GREATER DUWAMISH,47.5822,-122.321,1947,659761.875
38630.0,38630.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,38500.0,2,GREATER DUWAMISH,47.58082,-122.32031,1936,416885.5938
20724.0,20724.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19224.0,2,GREATER DUWAMISH,47.58032,-122.32083,1950,1832031.5
24109.0,24109.0,0,1.0,1,Other,Manufacturing/Industrial Plant,24109.0,2,GREATER DUWAMISH,47.5793,-122.32226,1960,4747403.5
25375.0,25375.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,23419.0,2,GREATER DUWAMISH,47.58118,-122.32211,1955,4069301.5
22803.0,22803.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19373.0,2,GREATER DUWAMISH,47.5829,-122.32417,1985,764094.5
23100.0,23100.0,0,1.0,1,Mixed Use Property,Office,11550.0,2,GREATER DUWAMISH,47.5829,-122.32417,1985,4323672.0
41550.0,41550.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,41550.0,2,GREATER DUWAMISH,47.58252,-122.32193,1951,642645.1875
54170.0,54170.0,0,1.0,2,Other,Other,54170.0,1,GREATER DUWAMISH,47.52305,-122.31899,1994,5804784.5
42252.0,42252.0,0,1.0,2,K-12 School,K-12 School,42252.0,2,SOUTHEAST,47.55095,-122.27978,1912,2203758.5
23100.0,23100.0,0,1.0,1,Self-Storage Facility,Self-Storage Facility,23250.0,2,GREATER DUWAMISH,47.54514,-122.28596,1955,863703.0
22895.0,22895.0,0,1.0,3,Worship Facility,Worship Facility,22895.0,2,SOUTHEAST,47.5419,-122.28302,1981,440419.1875
54211.0,36740.0,17471,1.0,2,Retail Store,Retail Store,30000.0,2,GREATER DUWAMISH,47.53922,-122.28295,2002,1267463.125
48179.0,41047.0,7132,1.0,6,Self-Storage Facility,Self-Storage Facility,48179.0,5,NORTHEAST,47.69316,-122.30487,2006,797170.3125
52325.0,52325.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,52325.0,2,GREATER DUWAMISH,47.59294,-122.32555,1937,808968.1875
20600.0,20600.0,0,1.0,4,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20600.0,2,GREATER DUWAMISH,47.59322,-122.32491,1920,270838.5
224864.625,196071.25,0,10.0,0,Other,Other,192159.375,2,GREATER DUWAMISH,47.59042,-122.32498,1991,16336999.203125
25880.0,25880.0,0,1.0,1,Retail Store,Retail Store,25880.0,2,GREATER DUWAMISH,47.58698,-122.32397,1944,162960.0
45842.0,45842.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,49802.0,2,GREATER DUWAMISH,47.58336,-122.32525,1960,819354.625
31365.0,31365.0,0,1.0,1,Other,Other,31365.0,2,GREATER DUWAMISH,47.57936,-122.32322,1972,652991.6875
32100.0,32100.0,0,1.0,1,Other,Other,32100.0,2,GREATER DUWAMISH,47.57959,-122.32557,1910,758008.875
20520.0,20520.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,15400.0,2,GREATER DUWAMISH,47.57895,-122.32551,1966,1167887.75
22972.0,22972.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,22972.0,2,GREATER DUWAMISH,47.57833,-122.32563,1945,495481.0
24990.0,24990.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,25649.0,2,GREATER DUWAMISH,47.57934,-122.32501,1953,523614.0938
24000.0,24000.0,0,1.0,2,Retail Store,Retail Store,22740.0,2,GREATER DUWAMISH,47.57667,-122.32542,1951,1318947.25
100386.0,100386.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,50628.0,2,GREATER DUWAMISH,47.56845,-122.32732,1963,3626431.5
24354.0,24354.0,0,1.0,1,Distribution Center,Distribution Center,18470.0,2,GREATER DUWAMISH,47.56758,-122.32638,1966,735907.8125
33600.0,33600.0,0,1.0,1,Distribution Center,Distribution Center,24000.0,2,GREATER DUWAMISH,47.56823,-122.32506,1959,847419.375
20819.0,20819.0,0,1.0,1,Other,Manufacturing/Industrial Plant,20819.0,2,GREATER DUWAMISH,47.56671,-122.32446,1974,1694930.375
23296.0,23296.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19471.0,2,GREATER DUWAMISH,47.5668,-122.32499,1967,1429855.75
35222.0,35222.0,0,1.0,1,Mixed Use Property,Non-Refrigerated Warehouse,15000.0,2,GREATER DUWAMISH,47.57019,-122.32352,1954,1758134.625
25520.0,25520.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,25200.0,2,GREATER DUWAMISH,47.5668,-122.32149,1957,1610794.75
25460.0,25460.0,0,1.0,1,Other,Other,8223.0,2,GREATER DUWAMISH,47.58754,-122.3224,1952,834711.875
24291.0,24291.0,0,1.0,2,Small- and Mid-Sized Office,Office,24291.0,5,NORTH,47.70008,-122.30321,1974,920430.625
20738.0,20738.0,0,1.0,2,Retail Store,Retail Store,20738.0,5,NORTH,47.70053,-122.3038,1958,526752.8125
30948.0,30948.0,0,1.0,4,Mixed Use Property,Office,11729.0,5,NORTH,47.70175,-122.30269,2000,919746.3125
28385.0,21329.0,7056,1.0,2,Medical Office,Medical Office,20575.0,5,NORTH,47.7044,-122.32285,1986,2654316.0
21755.0,21755.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,17650.0,2,GREATER DUWAMISH,47.57254,-122.32549,1978,844076.8125
27933.0,27933.0,0,1.0,1,Other,Other,27933.0,2,GREATER DUWAMISH,47.57217,-122.32421,1960,6129780.0
23143.0,23143.0,0,1.0,1,Small- and Mid-Sized Office,Office,15609.0,2,GREATER DUWAMISH,47.57013,-122.3244,1983,1139980.625
28800.0,28800.0,0,1.0,1,Small- and Mid-Sized Office,Office,28800.0,2,GREATER DUWAMISH,47.57075,-122.32724,1962,2107743.75
39600.0,39600.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,39600.0,2,GREATER DUWAMISH,47.57294,-122.32811,1952,405050.4063
39600.0,39600.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,39600.0,2,GREATER DUWAMISH,47.57199,-122.32811,1952,468396.9063
41248.0,41248.0,0,1.0,1,Distribution Center,Distribution Center,41430.0,2,GREATER DUWAMISH,47.57747,-122.32844,1937,1108310.875
36400.0,36400.0,0,1.0,1,Other,Other,21400.0,2,GREATER DUWAMISH,47.57587,-122.32789,2009,1567746.75
31332.0,31332.0,0,1.0,1,Other,Other,31332.0,1,SOUTHWEST,47.56398,-122.38727,1920,3573328.25
35864.0,35864.0,0,1.0,2,Worship Facility,Worship Facility,35864.0,1,SOUTHWEST,47.57177,-122.38716,1948,1228113.5
20484.0,20484.0,0,1.0,1,Worship Facility,Worship Facility,20484.0,2,GREATER DUWAMISH,47.55464,-122.31576,1954,822636.625
45264.0,27642.0,17622,1.0,4,Medical Office,Medical Office,21743.0,4,NORTHEAST,47.66169,-122.28558,1984,1849331.25
36932.0,22356.0,14576,2.0,4,Medical Office,Medical Office,27642.0,4,NORTHEAST,47.66159,-122.28606,1987,2824096.75
45082.0,45082.0,0,1.0,4,Other,Other/Specialty Hospital,45082.0,3,CENTRAL,47.60775,-122.31198,1973,4262316.5
41600.0,41600.0,0,0.0,2,Worship Facility,Worship Facility,41600.0,6,NORTHWEST,47.68351,-122.35482,1951,1195165.25
34110.0,34110.0,0,1.0,2,Small- and Mid-Sized Office,Office,34110.0,4,LAKE UNION,47.63567,-122.32522,1960,2563985.5
23750.0,23750.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19430.0,2,GREATER DUWAMISH,47.57798,-122.32783,1970,522972.1875
43390.0,43390.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,36430.0,2,GREATER DUWAMISH,47.57832,-122.32649,1970,533742.8125
35400.0,35400.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,35400.0,2,GREATER DUWAMISH,47.58238,-122.32719,1959,419978.6875
28144.0,28144.0,0,1.0,1,Distribution Center,Distribution Center,22201.0,2,GREATER DUWAMISH,47.58517,-122.32853,1966,858701.0
71283.0,71283.0,0,1.0,3,Warehouse,Non-Refrigerated Warehouse,57910.0,2,GREATER DUWAMISH,47.5842,-122.32826,1916,2491238.25
23792.0,23792.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,22992.0,2,GREATER DUWAMISH,47.58661,-122.3281,1989,2852102.75
47368.0,47368.0,0,1.0,2,Small- and Mid-Sized Office,Office,47368.0,2,GREATER DUWAMISH,47.58895,-122.32833,1979,1042652.625
46183.0,46183.0,0,1.0,1,Mixed Use Property,Non-Refrigerated Warehouse,18871.0,2,GREATER DUWAMISH,47.58874,-122.32662,1931,1890502.5
72613.0,49825.0,22788,1.0,5,Small- and Mid-Sized Office,Office,49825.0,3,CENTRAL,47.60592,-122.31367,1984,2602213.75
36071.0,36071.0,0,1.0,1,Retail Store,Retail Store,36071.0,2,SOUTHEAST,47.56514,-122.28781,1968,1519952.125
38352.0,27270.0,11082,1.0,2,Medical Office,Medical Office,19987.0,2,SOUTHEAST,47.56364,-122.28572,1990,2108861.75
28425.0,28425.0,0,1.0,1,Mixed Use Property,Fitness Center/Health Club/Gym,14081.0,2,SOUTHEAST,47.56214,-122.28143,1995,2133797.75
35115.0,35115.0,0,1.0,3,Other,Automobile Dealership,35115.0,5,NORTH,47.7139,-122.29794,2009,1922953.25
66704.0,66704.0,0,1.0,1,Mixed Use Property,Other - Education,23904.0,5,NORTHWEST,47.69734,-122.34639,1972,600516.875
25658.0,25658.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,18854.0,5,NORTHWEST,47.70117,-122.34284,1969,1063960.125
36000.0,36000.0,0,1.0,2,Small- and Mid-Sized Office,Office,27600.0,3,EAST,47.61345,-122.3198,1907,1046187.625
36000.0,36000.0,0,1.0,1,Mixed Use Property,Parking,18000.0,3,EAST,47.61324,-122.31724,1913,1162163.125
43200.0,43200.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,43200.0,3,EAST,47.61467,-122.31777,1915,1929851.5
53840.0,40970.0,12870,1.0,4,Small- and Mid-Sized Office,Office,42800.0,2,GREATER DUWAMISH,47.59501,-122.32852,1913,2912454.75
43794.0,43794.0,0,1.0,1,Retail Store,Retail Store,34038.0,2,GREATER DUWAMISH,47.58801,-122.32944,1975,1164537.75
48280.0,48280.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,40780.0,2,GREATER DUWAMISH,47.57466,-122.33089,1968,2701833.75
36040.0,36040.0,0,1.0,1,Distribution Center,Distribution Center,31476.0,2,GREATER DUWAMISH,47.57258,-122.33059,1954,363808.1875
32822.0,32822.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,35042.0,4,NORTHEAST,47.68269,-122.28912,1965,8839812.0
20385.0,20385.0,0,1.0,2,Worship Facility,Worship Facility,20385.0,4,NORTHEAST,47.68061,-122.29002,1950,809291.8125
24295.0,24295.0,0,1.0,1,Worship Facility,Worship Facility,24295.0,4,NORTHEAST,47.67984,-122.27739,1946,216115.0
20317.0,20317.0,0,1.0,2,Small- and Mid-Sized Office,Office,20317.0,4,NORTHEAST,47.66888,-122.28333,1967,620994.3125
24377.0,24377.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,24377.0,4,NORTHEAST,47.66824,-122.28394,1973,9851260.0
33392.0,33392.0,0,1.0,1,Other,Movie Theater,33392.0,5,NORTHWEST,47.70197,-122.34219,1986,2786648.75
45155.0,45155.0,0,0.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,45155.0,5,NORTHWEST,47.70224,-122.34409,1986,6674179.5
32000.0,32000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,32040.0,1,GREATER DUWAMISH,47.5316,-122.333,1966,2186148.5
44000.0,44000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,45449.0,1,GREATER DUWAMISH,47.5316,-122.333,1970,4302455.5
36000.0,36000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,36000.0,1,GREATER DUWAMISH,47.5316,-122.333,1973,2771820.5
31360.0,31360.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,29640.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1356972.25
33320.0,33320.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,32200.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,2339234.0
48020.0,48020.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,47800.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,2373568.25
27420.0,27420.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,27850.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1176342.25
43645.0,43645.0,0,1.0,2,K-12 School,K-12 School,37000.0,5,NORTHEAST,47.694,-122.28967,1949,2053956.375
26853.0,26853.0,0,1.0,1,Retail Store,Retail Store,20360.0,5,NORTHEAST,47.69066,-122.29023,1952,1399062.75
44775.0,44775.0,0,1.0,4,Other,Other,44775.0,2,GREATER DUWAMISH,47.59347,-122.33369,1909,950695.625
27760.0,27760.0,0,2.0,1,Other,Other,19715.0,2,GREATER DUWAMISH,47.57507,-122.33349,1916,2833624.5
20975.0,20975.0,0,1.0,1,Other,Other - Entertainment/Public Assembly,13144.0,2,GREATER DUWAMISH,47.57459,-122.3339,1937,347437.6875
26075.0,26075.0,0,1.0,1,Other,Other,26075.0,2,GREATER DUWAMISH,47.57619,-122.3339,1918,1608508.75
29394.0,29394.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,29394.0,2,GREATER DUWAMISH,47.57881,-122.33273,1992,1486681.75
20400.0,20400.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,15000.0,2,GREATER DUWAMISH,47.57941,-122.3336,1926,438557.0
20460.0,20460.0,0,1.0,1,Small- and Mid-Sized Office,Office,20460.0,2,GREATER DUWAMISH,47.57893,-122.33374,1926,903541.875
25821.0,25821.0,0,1.0,2,Self-Storage Facility,Self-Storage Facility,25821.0,2,GREATER DUWAMISH,47.58168,-122.33369,1925,209698.7031
21870.0,21870.0,0,1.0,2,Refrigerated Warehouse,Refrigerated Warehouse,21870.0,2,GREATER DUWAMISH,47.58217,-122.33263,1955,1074350.375
51664.0,51664.0,0,3.0,1,Warehouse,Non-Refrigerated Warehouse,51664.0,2,GREATER DUWAMISH,47.58069,-122.3325,1988,3528086.75
43615.0,43615.0,0,1.0,1,Medical Office,Medical Office,43615.0,1,DELRIDGE,47.53419,-122.36624,1970,3133849.5
36879.0,36879.0,0,1.0,3,Small- and Mid-Sized Office,Office,16855.0,1,DELRIDGE,47.53419,-122.36624,1970,1144267.5
28531.0,28531.0,0,1.0,2,Other,Other,28303.0,1,DELRIDGE,47.53578,-122.36205,2002,3494929.5
36600.0,36600.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,43556.0,1,DELRIDGE,47.53846,-122.36175,1982,308400.4063
35176.0,35176.0,0,1.0,5,Mixed Use Property,Office,14452.0,1,SOUTHWEST,47.57269,-122.37056,2004,1011965.375
41293.0,26050.0,15243,1.0,2,University,College/University,26393.0,4,LAKE UNION,47.65231,-122.34217,1940,2839882.25
48890.0,48890.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,30889.0,2,GREATER DUWAMISH,47.55718,-122.33288,1941,2100216.5
43473.0,43473.0,0,1.0,3,Small- and Mid-Sized Office,Office,43473.0,2,GREATER DUWAMISH,47.55658,-122.33322,2000,4416909.5
40265.0,40265.0,0,1.0,1,Retail Store,Retail Store,40793.0,1,DELRIDGE,47.52254,-122.36627,1990,3740373.75
26208.0,26208.0,0,1.0,1,Retail Store,Retail Store,32427.0,1,DELRIDGE,47.52254,-122.36627,2005,1608884.25
27227.0,27227.0,0,0.0,2,Other,Other - Recreation,29064.0,1,DELRIDGE,47.52801,-122.36918,1975,8054334.0
42172.0,42172.0,0,1.0,1,Mixed Use Property,Other - Education,12000.0,6,BALLARD,47.69766,-122.37346,1926,3275779.25
32250.0,32250.0,0,1.0,5,Small- and Mid-Sized Office,Office,32250.0,2,DOWNTOWN,47.59657,-122.33394,1910,796042.375
51000.0,51000.0,0,1.0,1,Retail Store,Retail Store,51000.0,6,NORTHWEST,47.69061,-122.35731,1953,1298039.875
27000.0,27000.0,0,1.0,1,Mixed Use Property,Other,9000.0,2,GREATER DUWAMISH,47.58452,-122.3337,1916,229856.4063
20747.0,20747.0,0,1.0,2,Other,Other - Entertainment/Public Assembly,11815.0,2,GREATER DUWAMISH,47.58787,-122.33365,1935,1001964.0
40800.0,40800.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,36000.0,2,GREATER DUWAMISH,47.58903,-122.33361,1928,817255.875
20150.0,20150.0,0,1.0,2,Small- and Mid-Sized Office,Office,20150.0,2,GREATER DUWAMISH,47.59508,-122.33378,1920,576174.125
36000.0,36000.0,0,1.0,7,Small- and Mid-Sized Office,Office,31500.0,2,DOWNTOWN,47.59639,-122.33368,1909,1682454.875
41276.0,41276.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,24300.0,2,GREATER DUWAMISH,47.59081,-122.33487,1938,2502081.0
24430.0,24430.0,0,0.0,2,Refrigerated Warehouse,Refrigerated Warehouse,15667.0,2,GREATER DUWAMISH,47.58999,-122.33539,1937,1232822.875
22580.0,22580.0,0,1.0,1,Small- and Mid-Sized Office,Office,22580.0,2,GREATER DUWAMISH,47.58686,-122.33469,1927,928584.875
20000.0,20000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,20000.0,3,CENTRAL,47.60192,-122.31641,1926,743528.125
42000.0,42000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,38000.0,3,CENTRAL,47.60224,-122.31529,1954,2070005.625
24248.0,24248.0,0,1.0,1,Self-Storage Facility,Self-Storage Facility,21018.0,3,CENTRAL,47.61234,-122.31628,1962,111969.7031
224864.625,196071.25,0,1.0,6,Senior Care Community,Senior Care Community,192159.375,5,NORTH,47.70178,-122.32352,2009,11019641.0
