PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu),HasParking,BuildingAge,ParkingRatio,AreaPerFloor,BuildingDensity,GeoCluster
224864.625,196071.25,0,1.0,6,Large Office,Office,192159.375,7,DOWNTOWN,47.60331,-122.33389,2000,13270687.0,0,16,0.0,32678.541666666668,4.447120128388358e-06,2.0
33706.0,33706.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,31746.0,1,SOUTHWEST,47.54427,-122.38609,1998,8687690.0,0,18,0.0,33706.0,2.966830831305999e-05,5.0
37600.0,37600.0,0,1.0,2,Mixed Use Property,Non-Refrigerated Warehouse,18400.0,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,1961,2171751.5,0,55,0.0,18800.0,2.6595744680851064e-05,3.0
33708.0,33708.0,0,1.0,3,Other,Other,33708.0,3,EAST,47.61314,-122.32262,1912,786324.0,0,104,0.0,11236.0,2.9666548000474666e-05,2.0
47237.0,47237.0,0,1.0,2,Other,Other,47661.0,5,North,47.73368,-122.31366,1948,5981430.0,0,68,0.0,23618.5,2.116984567182505e-05,4.0
76585.0,38000.0,38585,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,41447.0,4,NORTHEAST,47.68217,-122.31675,1997,13906080.0,1,19,0.5038192857609193,38000.0,1.3057387216817914e-05,9.0
26373.0,26373.0,0,1.0,3,Worship Facility,Worship Facility,26373.0,4,NORTHEAST,47.66295,-122.31494,1938,964236.0,0,78,0.0,8791.0,3.791756720888788e-05,9.0
75868.0,75868.0,0,6.0,2,Small- and Mid-Sized Office,Office,50379.0,3,CENTRAL,47.60207,-122.28481,1956,3605749.75,0,60,0.0,37934.0,7.908472610323193e-05,8.0
21656.0,21656.0,0,1.0,2,Mixed Use Property,Other - Entertainment/Public Assembly,5656.0,3,EAST,47.62164,-122.31238,1947,1607972.25,0,69,0.0,10828.0,4.6176579239009974e-05,2.0
23040.0,23040.0,0,1.0,3,Distribution Center,Distribution Center,23040.0,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1921,421430.0,0,95,0.0,7680.0,4.340277777777778e-05,0.0
36771.0,36771.0,0,1.0,2,Other,Other,34856.0,7,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1956,5447076.5,0,60,0.0,18385.5,2.719534415708031e-05,0.0
24024.0,24024.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,14314.0,1,GREATER DUWAMISH,47.53104,-122.32784,1977,375773.5938,0,39,0.0,24024.0,4.1625041625041625e-05,1.0
42420.0,42420.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,27420.0,1,GREATER DUWAMISH,47.53326,-122.32579,1953,965425.1875,0,63,0.0,42420.0,2.3573785950023575e-05,1.0
36982.0,36982.0,0,1.0,1,Distribution Center,Distribution Center,34382.0,1,GREATER DUWAMISH,47.53379,-122.33063,1979,374753.8125,0,37,0.0,36982.0,2.7040181710021093e-05,1.0
23400.0,23400.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,20002.0,1,GREATER DUWAMISH,47.53651,-122.32954,1964,439266.9063,0,52,0.0,11700.0,4.2735042735042735e-05,1.0
30720.0,30720.0,0,1.0,2,Other,Other,28120.0,7,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317,1948,1683064.25,0,68,0.0,15360.0,3.255208333333333e-05,0.0
23232.0,23232.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,23232.0,2,GREATER DUWAMISH,47.56626,-122.3244,1972,127374.0,0,44,0.0,23232.0,4.304407713498623e-05,1.0
35046.0,35046.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,32546.0,2,GREATER DUWAMISH,47.56501,-122.3248,1974,1063269.125,0,42,0.0,35046.0,2.8533926839011585e-05,1.0
25577.0,25577.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,13349.0,2,GREATER DUWAMISH,47.56477,-122.32628,1961,895784.6875,0,55,0.0,25577.0,3.909762677405481e-05,1.0
43380.0,43380.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,42844.0,2,GREATER DUWAMISH,47.56448,-122.32484,1974,405062.0,0,42,0.0,43380.0,2.305209774089442e-05,1.0
20410.0,20410.0,0,1.0,3,Small- and Mid-Sized Office,Office,20410.0,4,LAKE UNION,47.65576,-122.34208,1995,2720238.25,0,21,0.0,6803.333333333333,4.8995590396864285e-05,0.0
24696.0,18396.0,6300,1.0,3,Small- and Mid-Sized Office,Office,18396.0,5,NORTHWEST,47.70349,-122.33424,1983,624125.625,1,33,0.25510204081632654,6132.0,4.049238743116294e-05,4.0
24955.0,24955.0,0,1.0,1,Worship Facility,Worship Facility,24955.0,5,NORTHWEST,47.71479,-122.32824,2002,689803.0,0,14,0.0,24955.0,4.007212983370066e-05,4.0
34074.0,34074.0,0,1.0,3,Other,Other/Specialty Hospital,34074.0,3,Central,47.62342,-122.29688,1991,8521989.0,0,25,0.0,11358.0,2.9347889886717146e-05,2.0
224864.625,196071.25,22225,0.0,10,Hotel,Hotel,192159.375,7,DOWNTOWN,47.60505,-122.3361,2006,16336999.203125,1,10,0.09883724485343126,19607.125,0.0,2.0
76475.0,76475.0,0,1.0,2,Worship Facility,Worship Facility,45442.0,5,North,47.71856,-122.32084,1961,1765813.625,0,55,0.0,38237.5,1.3076168682576006e-05,4.0
32961.0,32961.0,0,1.0,2,K-12 School,K-12 School,32961.0,5,North,47.71923,-122.32171,1988,1573155.0,0,28,0.0,16480.5,3.0338885349352265e-05,4.0
27376.0,12806.0,14570,1.0,1,Other,Library,12806.0,6,NORTHWEST,47.6875,-122.35496,2004,1082920.125,1,12,0.532218001168907,12806.0,3.6528345996493277e-05,4.0
109794.0,109794.0,0,1.0,1,K-12 School,K-12 School,109794.0,3,CENTRAL,47.62291,-122.28879,1950,3296526.25,0,66,0.0,109794.0,9.107965826912217e-06,9.0
25200.0,25200.0,0,1.0,3,Other,Other - Lodging/Residential,25200.0,3,Central,47.61796,-122.30847,1911,1242666.25,0,105,0.0,8400.0,3.968253968253968e-05,2.0
44755.0,44755.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,46978.0,5,North,47.70941,-122.31707,1996,11521140.0,0,20,0.0,44755.0,2.2343872193051055e-05,4.0
22320.0,22320.0,0,1.0,2,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,3,EAST,47.61340332,-122.3203506,1907,209644.9063,0,109,0.0,11160.0,4.4802867383512545e-05,2.0
24000.0,24000.0,0,1.0,3,Mixed Use Property,Office,12000.0,3,EAST,47.6139,-122.32034,1912,932083.5,0,104,0.0,8000.0,4.1666666666666665e-05,2.0
23422.0,23422.0,0,1.0,3,Small- and Mid-Sized Office,Office,23422.0,3,EAST,47.61393,-122.31589,1920,2701872.0,0,96,0.0,7807.333333333333,4.2694902228673894e-05,2.0
38879.0,27551.0,11328,5.0,2,Other,Urgent Care/Clinic/Other Outpatient,38879.0,3,EAST,47.61674,-122.31111,1975,3371659.75,1,41,0.2913655186604594,13775.5,0.00012860413076468016,2.0
53034.0,38409.0,14625,1.0,5,Mixed Use Property,Multifamily Housing,22486.0,3,EAST,47.61554,-122.31098,1998,3392129.0,1,18,0.2757664894218803,7681.8,1.8855828336538824e-05,2.0
23040.0,23040.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,23040.0,3,EAST,47.61481,-122.31536,1920,79711.79688,0,96,0.0,11520.0,4.340277777777778e-05,2.0
61880.0,61880.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,61880.0,3,EAST,47.61469,-122.31596,1958,595936.5,0,58,0.0,30940.0,1.6160310277957337e-05,2.0
27938.0,27938.0,0,1.0,2,Small- and Mid-Sized Office,Office,13917.0,3,EAST,47.61556,-122.32048,1925,1027394.313,0,91,0.0,13969.0,3.579354284487079e-05,2.0
21600.0,21600.0,0,1.0,2,Other,Other - Services,32580.0,4,NORTHEAST,47.66386,-122.31715,1924,1623657.0,0,92,0.0,10800.0,4.6296296296296294e-05,9.0
27908.0,27908.0,0,1.0,3,Other,Other,21886.0,4,NORTHEAST,47.66506,-122.31656,1929,2028125.625,0,87,0.0,9302.666666666666,3.5832019492618604e-05,9.0
30562.0,30562.0,0,1.0,2,K-12 School,K-12 School,30562.0,3,CENTRAL,47.62291,-122.28879,2000,1622231.375,0,16,0.0,15281.0,3.272037170342255e-05,9.0
54969.0,54969.0,0,1.0,3,Retail Store,Retail Store,54969.0,2,DOWNTOWN,47.59951,-122.32033,2000,3724098.25,0,16,0.0,18323.0,1.819207189506813e-05,8.0
36825.0,36825.0,0,1.0,2,K-12 School,K-12 School,44340.0,3,CENTRAL,47.61395,-122.31253,1951,1755072.75,0,65,0.0,18412.5,2.7155465037338763e-05,2.0
25834.0,25834.0,0,1.0,3,Small- and Mid-Sized Office,Office,31822.0,3,EAST,47.61546,-122.31195,1958,2076289.625,0,58,0.0,8611.333333333334,3.87086784857165e-05,2.0
37700.0,37700.0,0,1.0,1,Worship Facility,Worship Facility,52225.0,3,EAST,47.63193,-122.32126,1929,3481727.5,0,87,0.0,37700.0,2.6525198938992044e-05,2.0
97229.0,97229.0,0,1.0,6,Mixed Use Property,Multifamily Housing,45300.0,3,Central,47.61608,-122.30967,2004,1021754.688,0,12,0.0,16204.833333333334,1.0284997274475722e-05,2.0
25111.0,25111.0,0,1.0,3,Small- and Mid-Sized Office,Office,14256.0,5,NORTHWEST,47.69898,-122.34162,1982,954352.6875,0,34,0.0,8370.333333333334,3.982318505834097e-05,4.0
31805.0,31805.0,0,1.0,2,Worship Facility,Worship Facility,31805.0,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1641667.0,0,63,0.0,15902.5,3.144159723313944e-05,3.0
20811.0,20811.0,0,1.0,1,K-12 School,K-12 School,20811.0,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1267348.5,0,63,0.0,20811.0,4.805151122002787e-05,3.0
22058.0,22058.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,12644.0,2,GREATER DUWAMISH,47.59393,-122.32211,1967,1987334.75,0,49,0.0,11029.0,4.533502584096473e-05,8.0
22890.0,22890.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,43452.0,2,GREATER DUWAMISH,47.56268,-122.32364,1970,10005787.0,0,46,0.0,22890.0,4.3687199650502406e-05,1.0
36000.0,36000.0,0,1.0,5,Other,Other,36000.0,2,GREATER DUWAMISH,47.56166,-122.3237,1907,1111293.75,0,109,0.0,7200.0,2.777777777777778e-05,1.0
28320.0,28320.0,0,1.0,1,Distribution Center,Distribution Center,28320.0,2,GREATER DUWAMISH,47.5616,-122.32603,1971,4236396.5,0,45,0.0,28320.0,3.531073446327684e-05,1.0
29079.0,29079.0,0,1.0,1,Worship Facility,Worship Facility,29079.0,4,NORTHEAST,47.67816,-122.28998,1955,861643.6875,0,61,0.0,29079.0,3.4389078028818045e-05,9.0
28848.0,19232.0,9616,1.0,3,Small- and Mid-Sized Office,Office,19232.0,3,EAST,47.63441,-122.28061,1982,726917.5,1,34,0.3333333333333333,6410.666666666667,3.466444814198558e-05,9.0
20535.0,20535.0,0,1.0,2,Small- and Mid-Sized Office,Office,13600.0,6,Ballard,47.65564,-122.36191,1988,1835804.0,0,28,0.0,10267.5,4.8697345994643294e-05,3.0
43025.0,43025.0,0,1.0,2,Laboratory,Laboratory,29527.0,7,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1985,9393108.0,0,31,0.0,21512.5,2.324230098779779e-05,3.0
30800.0,30800.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,30800.0,2,GREATER DUWAMISH,47.54769,-122.3251,1965,485971.0,0,51,0.0,30800.0,3.246753246753247e-05,1.0
22168.0,22168.0,0,1.0,3,Mixed Use Property,Multifamily Housing,11084.0,3,EAST,47.59901628,-122.3315077,1900,1784385.25,0,116,0.0,7389.333333333333,4.511006856730422e-05,2.0
37400.0,37400.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,27271.0,2,GREATER DUWAMISH,47.59416,-122.3267,1922,924192.6875,0,94,0.0,37400.0,2.67379679144385e-05,8.0
224864.625,196071.25,0,1.0,11,Large Office,Office,192159.375,2,DOWNTOWN,47.59666,-122.32768,2000,15026352.0,0,16,0.0,17824.659090909092,4.447120128388358e-06,8.0
68452.0,68452.0,0,1.0,11,Small- and Mid-Sized Office,Office,61665.0,2,DOWNTOWN,47.59706,-122.32813,2000,3782378.25,0,16,0.0,6222.909090909091,1.4608776953193478e-05,8.0
224864.625,196071.25,0,1.0,11,Large Office,Office,192159.375,2,DOWNTOWN,47.59634,-122.32807,2000,14709151.0,0,16,0.0,17824.659090909092,4.447120128388358e-06,8.0
97500.0,97500.0,0,1.0,3,K-12 School,K-12 School,97500.0,4,NORTHEAST,47.66368,-122.27324,1924,3736960.0,0,92,0.0,32500.0,1.0256410256410256e-05,9.0
54015.0,54015.0,0,1.0,5,Small- and Mid-Sized Office,Office,54015.0,7,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,1982,3020001.5,0,34,0.0,10803.0,1.8513375914097936e-05,0.0
42000.0,42000.0,0,1.0,13,Restaurant,Other - Restaurant/Bar,26554.0,7,DOWNTOWN,47.60805,-122.33978,1985,7798464.0,0,31,0.0,3230.769230769231,2.380952380952381e-05,2.0
119701.0,119701.0,0,0.0,24,Large Office,Office,102878.0,7,DOWNTOWN,47.61706,-122.35141,1982,8382140.5,0,34,0.0,4987.541666666667,0.0,0.0
24697.0,24697.0,0,1.0,1,Other,Library,15300.0,5,NORTH,47.71986,-122.29809,1965,1295685.75,0,51,0.0,24697.0,4.049074786411305e-05,6.0
57468.0,57468.0,0,2.0,1,University,College/University,67750.0,3,CENTRAL,47.59677,-122.30172,2013,3543985.5,0,3,0.0,57468.0,3.480197675227953e-05,8.0
84000.0,84000.0,0,1.0,5,University,College/University,84300.0,3,EAST,47.61808,-122.32175,2006,12184124.0,0,10,0.0,16800.0,1.1904761904761905e-05,2.0
103000.0,103000.0,0,1.0,3,Retail Store,Retail Store,103000.0,7,DOWNTOWN,47.6087,-122.33884,1991,5214621.5,0,25,0.0,34333.333333333336,9.70873786407767e-06,2.0
37864.0,37864.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,37864.0,1,SOUTHWEST,47.56137,-122.38524,2008,8025696.0,0,8,0.0,37864.0,2.6410310585252483e-05,5.0
66497.0,66497.0,0,1.0,2,Supermarket / Grocery Store,Supermarket/Grocery Store,66497.0,3,EAST,47.62256,-122.32092,1950,9290214.0,0,66,0.0,33248.5,1.5038272403266313e-05,2.0
34010.0,34010.0,0,1.0,4,Retail Store,Retail Store,38428.0,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006,3560614.25,0,10,0.0,8502.5,2.940311673037342e-05,0.0
45980.0,45980.0,0,1.0,4,Supermarket / Grocery Store,Supermarket/Grocery Store,45980.0,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006,8305255.0,0,10,0.0,11495.0,2.174858634188778e-05,0.0
45743.0,45743.0,0,0.0,3,Retail Store,Retail Store,45243.0,3,EAST,47.61378771,-122.3214255,1996,5313217.0,0,20,0.0,15247.666666666666,0.0,2.0
45000.0,45000.0,0,1.0,1,Other,Fitness Center/Health Club/Gym,45000.0,3,CENTRAL,47.61674,-122.30207,1991,3505497.0,0,25,0.0,45000.0,2.2222222222222223e-05,2.0
224864.625,196071.25,0,1.0,6,Other,Parking,192159.375,2,GREATER DUWAMISH,47.59544,-122.33159,1999,13730204.0,0,17,0.0,32678.541666666668,4.447120128388358e-06,8.0
72859.0,72859.0,0,1.0,4,Warehouse,Non-Refrigerated Warehouse,72859.0,2,GREATER DUWAMISH,47.55066,-122.31787,1904,1498457.875,0,112,0.0,18214.75,1.3725140339559972e-05,1.0
21947.0,21947.0,0,1.0,3,Mixed Use Property,Other,14877.0,2,GREATER DUWAMISH,47.5823,-122.32937,2004,1554599.25,0,12,0.0,7315.666666666667,4.556431402925229e-05,8.0
224864.625,196071.25,0,1.0,0,Warehouse,Non-Refrigerated Warehouse,192159.375,4,NORTHEAST,47.68454,-122.26235,1940,15206762.0,0,76,0.0,,4.447120128388358e-06,6.0
30287.0,30287.0,0,1.0,0,Medical Office,Medical Office,28050.0,4,NORTHEAST,47.6824,-122.26223,1960,2193115.0,0,56,0.0,,3.301746623964077e-05,6.0
21931.0,21931.0,0,1.0,0,Small- and Mid-Sized Office,Office,31845.0,4,NORTHEAST,47.68254,-122.26299,1960,3947209.25,0,56,0.0,,4.5597555970999955e-05,6.0
73102.0,73102.0,0,1.0,6,Small- and Mid-Sized Office,Office,92723.0,7,DOWNTOWN,47.60148,-122.33379,1985,4307238.5,0,31,0.0,12183.666666666666,1.3679516292303905e-05,2.0
140823.0,81422.0,59401,1.0,2,Mixed Use Property,Parking,89820.0,3,EAST,47.62256,-122.32092,1916,2762846.0,1,100,0.42181319812814666,40711.0,7.101112744367042e-06,2.0
87458.0,87458.0,0,5.0,1,Mixed Use Property,Office,41097.0,2,GREATER DUWAMISH,47.57918,-122.32075,1966,8475238.0,0,50,0.0,87458.0,5.7170298886322576e-05,8.0
51400.0,51400.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,51841.0,5,NORTH,47.71864,-122.312,2011,11702959.0,0,5,0.0,51400.0,1.945525291828794e-05,6.0
26263.0,26263.0,0,1.0,1,Small- and Mid-Sized Office,Office,26263.0,4,LAKE UNION,47.64779,-122.33352,1993,1634669.375,0,23,0.0,26263.0,3.8076381220728785e-05,0.0
21400.0,21400.0,0,0.0,1,Other,Other - Recreation,11737.0,3,CENTRAL,47.60668,-122.30242,1968,5170809.5,0,48,0.0,21400.0,0.0,8.0
178000.0,178000.0,0,1.0,8,Laboratory,Laboratory,181930.0,3,EAST,47.60427,-122.32311,2000,16336999.203125,0,16,0.0,22250.0,5.617977528089888e-06,2.0
162157.0,162157.0,0,1.0,4,Large Office,Office,88698.0,2,GREATER DUWAMISH,47.5735,-122.32239,2005,16336999.203125,0,11,0.0,40539.25,6.166862978471481e-06,8.0
33997.0,33997.0,0,1.0,4,Supermarket / Grocery Store,Supermarket/Grocery Store,33997.0,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2003,8926736.0,0,13,0.0,8499.25,2.941436009059623e-05,0.0
224864.625,196071.25,0,1.0,11,Large Office,Office,192159.375,7,LAKE UNION,47.62037,-122.33627,2012,16336999.203125,0,4,0.0,17824.659090909092,4.447120128388358e-06,2.0
74211.0,74211.0,0,1.0,6,Mixed Use Property,Office,33279.0,7,DOWNTOWN,47.60121,-122.33518,1902,1357119.875,0,114,0.0,12368.5,1.3475091293743516e-05,2.0
45700.0,45700.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,192159.375,2,SOUTHEAST,47.51098,-122.27817,1988,1544193.75,0,28,0.0,22850.0,2.188183807439825e-05,7.0
224864.625,196071.25,0,8.0,0,Other,Other - Recreation,192159.375,4,NORTHEAST,47.68212,-122.2633,1929,16336999.203125,0,87,0.0,,3.5576961027106865e-05,6.0
53575.0,53575.0,0,1.0,2,Other,Urgent Care/Clinic/Other Outpatient,53575.0,5,NORTHWEST,47.71286,-122.33635,2012,16336999.203125,0,4,0.0,26787.5,1.8665422305179655e-05,4.0
157345.0,157345.0,0,1.0,6,Large Office,Office,157345.0,2,GREATER DUWAMISH,47.58995,-122.33472,2012,11624548.0,0,4,0.0,26224.166666666668,6.355460929803934e-06,8.0
136758.0,136758.0,0,1.0,5,Residence Hall,Residence Hall/Dormitory,192159.375,4,NORTHEAST,47.65642,-122.31475,2012,6275367.5,0,4,0.0,27351.6,7.312186490004241e-06,9.0
192259.0,192259.0,0,1.0,7,Residence Hall,Residence Hall/Dormitory,188118.0,4,NORTHEAST,47.65599,-122.31385,2012,8767617.0,0,4,0.0,27465.571428571428,5.201316973457679e-06,9.0
137138.0,137138.0,0,2.0,2,Other,Other - Utility,138602.0,1,GREATER DUWAMISH,47.53246,-122.33304,2012,5475367.0,0,4,0.0,68569.0,1.4583849844681999e-05,1.0
224864.625,196071.25,0,1.0,7,Other,Other,160482.0,3,EAST,47.60989,-122.32659,2012,16336999.203125,0,4,0.0,28010.178571428572,4.447120128388358e-06,2.0
224864.625,196071.25,0,1.0,8,Hospital,Hospital (General Medical & Surgical),192159.375,4,NORTHEAST,47.66201,-122.28386,2013,16336999.203125,0,3,0.0,24508.90625,4.447120128388358e-06,9.0
43832.0,43832.0,0,1.0,3,Retail Store,Retail Store,24588.0,7,MAGNOLIA / QUEEN ANNE,47.62503,-122.35642,1918,3886545.0,0,98,0.0,14610.666666666666,2.2814382186530387e-05,0.0
146363.0,146363.0,0,1.0,6,Other,Strip Mall,146363.0,1,SOUTHWEST,47.5596,-122.38459,1987,11730555.0,0,29,0.0,24393.833333333332,6.8323278424191905e-06,5.0
67263.0,67263.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,67263.0,1,SOUTHWEST,47.57984,-122.38577,2011,14697487.0,0,5,0.0,67263.0,1.486701455480725e-05,5.0
224864.625,196071.25,149326,1.0,13,Large Office,Office,192159.375,7,DOWNTOWN,47.61156,-122.34401,1988,13458948.0,1,28,0.66407066029172,15082.403846153846,4.447120128388358e-06,2.0
70292.0,70292.0,0,1.0,2,Worship Facility,Worship Facility,70292.0,4,NORTHEAST,47.6709,-122.27054,2008,1933811.625,0,8,0.0,35146.0,1.4226369999430946e-05,9.0
90679.0,55559.0,35120,1.0,7,Other,Data Center,60000.0,7,DOWNTOWN,47.61449,-122.33956,1975,16336999.203125,1,41,0.3873002569503413,7937.0,1.1027911644371905e-05,2.0
224864.625,196071.25,114010,0.0,8,Laboratory,Laboratory,172793.0,7,LAKE UNION,47.62351,-122.34135,2013,16336999.203125,1,3,0.5070161658375567,24508.90625,0.0,0.0
52000.0,52000.0,0,1.0,6,Small- and Mid-Sized Office,Office,48159.0,3,CENTRAL,47.61432,-122.31257,2013,342726.0938,0,3,0.0,8666.666666666666,1.923076923076923e-05,2.0
35780.0,35780.0,0,1.0,2,K-12 School,K-12 School,38000.0,3,EAST,47.61386,-122.32647,2014,2912264.0,0,2,0.0,17890.0,2.7948574622694243e-05,2.0
105061.0,76844.0,28217,1.0,3,Large Office,Office,83533.0,7,MAGNOLIA / QUEEN ANNE,47.63449,-122.37661,2013,1363191.625,1,3,0.26857730270985425,25614.666666666668,9.51827985646434e-06,0.0
62662.0,47673.0,14989,1.0,3,Small- and Mid-Sized Office,Office,47000.0,3,DOWNTOWN,47.59666,-122.31253,2013,2502131.0,1,3,0.23920398327535028,15891.0,1.5958635217516196e-05,8.0
62381.0,39433.0,22948,1.0,4,Hotel,Hotel,60245.0,6,BALLARD,47.66629,-122.3826,2013,3497215.5,1,3,0.36786842147448745,9858.25,1.6030522114105257e-05,3.0
79805.0,79805.0,0,1.0,6,Senior Care Community,Senior Care Community,79805.0,3,Central,47.61885,-122.30341,2013,7531325.0,0,3,0.0,13300.833333333334,1.2530543199047678e-05,2.0
48925.0,48925.0,0,1.0,2,K-12 School,K-12 School,63500.0,5,NORTHWEST,47.73143,-122.32784,2014,1662054.125,0,2,0.0,24462.5,2.043944813490036e-05,4.0
29000.0,29000.0,0,0.0,1,Other,Other,25100.0,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1962,2429214.0,0,54,0.0,29000.0,0.0,0.0
224864.625,65773.0,239252,1.0,6,Other,Lifestyle Center,192159.375,4,NORTHEAST,47.66246,-122.29898,2013,16336999.203125,1,3,1.0639823849571715,10962.166666666666,4.447120128388358e-06,9.0
224864.625,187027.0,146687,1.0,7,Large Office,Office,191333.0,2,GREATER DUWAMISH,47.58872,-122.33475,2014,4581493.0,1,2,0.6523347102729031,26718.14285714286,4.447120128388358e-06,8.0
56988.0,56988.0,0,1.0,2,Other,Automobile Dealership,24520.0,2,GREATER DUWAMISH,47.5843,-122.32229,2014,544172.375,0,2,0.0,28494.0,1.7547553870990382e-05,8.0
149856.0,149856.0,0,4.0,2,University,College/University,149856.0,2,GREATER DUWAMISH,47.54193,-122.32404,2007,6335315.5,0,9,0.0,74928.0,2.6692291266282297e-05,1.0
44162.0,44162.0,0,1.0,2,Other,Pre-school/Daycare,44162.0,1,DELRIDGE,47.51377011,-122.3432804,2010,1546484.875,0,6,0.0,22081.0,2.2643901997192158e-05,1.0
53775.0,53775.0,0,1.0,1,Other,Other - Recreation,35361.0,2,SOUTHEAST,47.52472,-122.27074,2013,12095818.0,0,3,0.0,53775.0,1.8596001859600188e-05,7.0
64820.0,64820.0,0,0.0,2,Small- and Mid-Sized Office,Office,37668.0,3,EAST,47.61438,-122.32174,1912,2274296.75,0,104,0.0,32410.0,0.0,2.0
99765.0,99765.0,0,1.0,2,University,College/University,99765.0,3,EAST,47.61699,-122.32083,1993,3185005.25,0,23,0.0,49882.5,1.0023555355084448e-05,2.0
224864.625,196071.25,0,1.0,3,University,College/University,192159.375,3,EAST,47.61748356,-122.321853,1925,16336999.203125,0,91,0.0,65357.083333333336,4.447120128388358e-06,2.0
224864.625,196071.25,0,1.0,8,Hospital,Hospital (General Medical & Surgical),192159.375,3,EAST,47.60986,-122.32774,1920,16336999.203125,0,96,0.0,24508.90625,4.447120128388358e-06,2.0
197395.0,41395.0,156000,1.0,3,Senior Care Community,Senior Care Community,38800.0,7,DOWNTOWN,47.60898,-122.34213,1989,2737534.5,1,27,0.7902935737987284,13798.333333333334,5.065984447427746e-06,2.0
41198.0,41198.0,0,1.0,8,Supermarket / Grocery Store,Supermarket/Grocery Store,41198.0,6,BALLARD,47.67034,-122.3873,2010,7768057.5,0,6,0.0,5149.75,2.427302296227972e-05,3.0
20993.0,20993.0,0,1.0,1,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20983.0,2,GREATER DUWAMISH,47.59523,-122.32334,2014,923812.8125,0,2,0.0,20993.0,4.7634925927690184e-05,8.0
40265.0,40265.0,0,1.0,0,Other,Pre-school/Daycare,40265.0,2,SOUTHEAST,47.5626,-122.29396,2009,2159170.25,0,7,0.0,,2.483546504408295e-05,7.0
224864.625,196071.25,0,111.0,0,University,College/University,192159.375,4,NORTHEAST,47.65644,-122.31041,1900,16336999.203125,0,116,0.0,,0.0004936303342511077,9.0
58779.0,58779.0,0,1.0,4,University,College/University,58779.0,4,NORTHEAST,47.65395,-122.30584,1969,5000717.0,0,47,0.0,14694.75,1.7012878749213155e-05,9.0
176225.0,176225.0,0,1.0,0,Residence Hall,Residence Hall/Dormitory,176225.0,4,NORTHEAST,47.65718,-122.31632,2011,4926695.0,0,5,0.0,,5.674563767910342e-06,9.0
203030.0,196071.25,0,1.0,6,University,College/University,192159.375,4,NORTHEAST,47.65356,-122.30613,1998,16336999.203125,0,18,0.0,32678.541666666668,4.925380485642516e-06,9.0
166991.0,166991.0,0,1.0,0,Residence Hall,Residence Hall/Dormitory,166991.0,4,NORTHEAST,47.65577,-122.3153,1953,15965859.0,0,63,0.0,,5.988346677365846e-06,9.0
89392.0,89392.0,0,1.0,0,Residence Hall,Residence Hall/Dormitory,89392.0,4,NORTHEAST,47.65447,-122.31733,1970,6960904.5,0,46,0.0,,1.1186683372113836e-05,9.0
97040.0,97040.0,0,1.0,0,Residence Hall,Residence Hall/Dormitory,97040.0,4,NORTHEAST,47.65176,-122.30756,2011,3894142.5,0,5,0.0,,1.0305028854080792e-05,9.0
